iter	RMSE
262	0.04991476938
263	0.04989213589
264	0.04985643284
265	0.04983324259
266	0.04980629763
267	0.04975371831
268	0.04973538516
269	0.04970952852
270	0.04969552787
271	0.04966495549
272	0.04963767689
273	0.04962015633
274	0.04960247203
275	0.04954363618
276	0.04952014116
277	0.04949017542
278	0.04944123751
279	0.04941960455
280	0.04937137957
281	0.04935216172
282	0.04929996893
283	0.04928264491
284	0.04924475565
285	0.04920634608
286	0.04918474584
287	0.04917244782
288	0.04914397547
289	0.0491188258
290	0.04908569892
291	0.04905855983
292	0.04904559262
293	0.04902714388
294	0.04897347311
295	0.04895447326
296	0.04893949359
297	0.04891881862
298	0.04891106694
299	0.04889086722
300	0.04887798677
301	0.04884323604
302	0.0488245818
303	0.04877275983
304	0.04875388011
305	0.04874306101
306	0.04870696628
307	0.04869281922
308	0.04867067011
309	0.0486551059
310	0.04862303534
311	0.04861189716
312	0.04858171489
313	0.04856797043
314	0.04855755436
315	0.04854113825
316	0.04850470498
317	0.04849325766
318	0.04848225342
319	0.04847036289
320	0.04844393556
321	0.04843038258
322	0.0484071843
323	0.04839039031
324	0.04837876695
325	0.04836881516
326	0.04831767722
327	0.04830625191
328	0.04828948054
329	0.04825948773
330	0.04823208701
331	0.04822458101
332	0.04819729221
333	0.04816689235
334	0.0481292192
335	0.04810701197
336	0.04806572633
337	0.04805440978
338	0.0480279483
339	0.04801229804
340	0.04799760408
341	0.04797689721
342	0.04795890326
343	0.04794014192
344	0.04792322781
345	0.04790301202
346	0.0478786242
347	0.04786879241
348	0.04785416893
349	0.04784652043
350	0.04781194108
351	0.04779811603
352	0.04777590117
353	0.04776130705
354	0.04774745182
355	0.04772797785
356	0.04771060775
357	0.04770389307
358	0.04769150975
359	0.04767959228
360	0.0476574727
361	0.04762185204
362	0.047604654
363	0.04759721827
364	0.04758071087
365	0.04757219272
366	0.0475380721
367	0.047527746
368	0.04749598982
369	0.04748527652
370	0.0474626774
371	0.04745355544
372	0.04741417917
373	0.04739505355
374	0.04738664057
375	0.04735946329
376	0.04734633295
377	0.04732794007
378	0.04731098467
379	0.04729845742
380	0.04727791259
381	0.04723680968
382	0.04721261904
383	0.04719931964
384	0.04717184768
385	0.04716399763
386	0.04715293007
387	0.04712200684
388	0.04709703549
389	0.04708860629
390	0.04707606667
391	0.04706857233
392	0.04705337081
393	0.04703419433
394	0.04701726825
395	0.04700766477
396	0.04699801971
397	0.04698490143
398	0.04697595506
399	0.04695622296
400	0.04693815757
401	0.04690642768
402	0.04689104943
403	0.04688229344
404	0.04687349101
405	0.04686788192
406	0.04684296889
407	0.04683795072
408	0.0468258641
409	0.04681486598
410	0.04680047516
411	0.04678349319
412	0.04676988204
413	0.04673384427
414	0.04672003166
415	0.04671499699
416	0.04670523988
417	0.04669470177
418	0.04667923111
419	0.04667412233
420	0.04666590378
421	0.04665286143
422	0.04664237318
423	0.04662813002
424	0.04661544296
425	0.0466101795
426	0.04658132984
427	0.04657262547
428	0.04656232971
429	0.04654974738
430	0.04653997566
431	0.04652883492
432	0.04651720472
433	0.04650482633
434	0.04649507702
435	0.0464904938
436	0.04647898941
437	0.04646425487
438	0.0464510221
439	0.04643588901
440	0.0464079701
441	0.04639864707
442	0.04638743199
443	0.04636605799
444	0.04635096141
445	0.04633832993
446	0.04633479402
447	0.04632087961
448	0.04631043265
449	0.04630388507
450	0.04629822835
451	0.04628810673
452	0.04627927463
453	0.04626406313
454	0.04625513202
455	0.04624239705
456	0.04623364218
457	0.04622543536
458	0.04621498286
459	0.04620776664
460	0.04619712402
461	0.04619192644
462	0.04618100146
463	0.0461717181
464	0.04615882355
465	0.0461512308
466	0.04613723337
467	0.04612971577
468	0.04611794724
469	0.04609310643
470	0.04607747898
471	0.04605545041
472	0.04603872622
473	0.04601267331
474	0.04600207
475	0.04597931457
476	0.04597029785
477	0.04596166193
478	0.04594258777
479	0.04593365197
480	0.04593069224
481	0.04591700768
482	0.0459084028
483	0.04589796049
484	0.04587173182
485	0.04586182133
486	0.04585026753
487	0.04584125116
488	0.04583621165
489	0.04582855501
490	0.04580779532
491	0.04579773086
492	0.04579049947
493	0.04576593378
494	0.04574906496
495	0.04573044963
496	0.04571833035
497	0.04570788041
498	0.04569731658
499	0.04568628691
500	0.0456767226
501	0.04566711397
502	0.04565580914
503	0.04564540342
504	0.04563768099
505	0.04563462449
506	0.04562491538
507	0.04561451847
508	0.0456057063
509	0.04559684758
510	0.04559021544
511	0.0455805636
512	0.04556920905
513	0.04554597551
514	0.04553591652
515	0.04552622981
516	0.04550476812
517	0.0454977765
518	0.04548935479
519	0.04547790847
520	0.04546852428
521	0.04546071121
522	0.04545530741
523	0.04544926179
524	0.04544425556
525	0.04543359046
526	0.04542499744
527	0.04541766825
528	0.04540643892
529	0.04539189339
530	0.04538386482
531	0.04536449876
532	0.0453509937
533	0.04533126894
534	0.04532569539
535	0.04531676212
536	0.04530799462
537	0.04529459548
538	0.04528498317
539	0.04527857557
540	0.04527251867
541	0.0452599946
542	0.04524698598
543	0.04523757287
544	0.0452290638
545	0.04522058229
546	0.04521616576
547	0.04520417145
548	0.04519308986
549	0.04518455003
550	0.04517431524
551	0.04516624664
552	0.04515608054
553	0.04514854838
554	0.0451436367
555	0.04512372521
556	0.04511862607
557	0.0451110436
558	0.04509022282
559	0.04508340513
560	0.04507746462
561	0.0450685324
562	0.04505741552
563	0.04504972324
564	0.04504340816
565	0.04503357676
566	0.04502956267
567	0.04502111639
568	0.04500529681
569	0.04500175227
570	0.04499404324
571	0.04497871788
572	0.04496933626
573	0.04496011589
574	0.04495114765
575	0.04494305795
576	0.04493826559
577	0.04492991513
578	0.04492388459
579	0.04491547337
580	0.04490078889
581	0.04489037053
582	0.04488360714
583	0.04487728351
584	0.04486958558
585	0.04486388182
586	0.04485747239
587	0.04484968151
588	0.04483879606
589	0.0448266897
590	0.04480934888
591	0.04480070489
592	0.04479385643
593	0.04478657157
594	0.0447739501
595	0.04476629813
596	0.04475554804
597	0.04473541536
598	0.04472879853
599	0.04472123561
600	0.04471757118
601	0.0447093767
602	0.04470158305
603	0.04468427922
604	0.04467135435
605	0.04466659122
606	0.04466064517
607	0.04465081284
608	0.04463438354
609	0.04462851172
610	0.04462306769
611	0.0446129105
612	0.04460428877
613	0.04459577566
614	0.04459114074
615	0.04457872237
616	0.04456939866
617	0.04456277268
618	0.04455696611
619	0.04455071852
620	0.04453349031
621	0.04452784151
622	0.04452085425
623	0.04450805208
624	0.04450021188
625	0.04449441166
626	0.0444878872
627	0.04448400447
628	0.04446918428
629	0.04446049195
630	0.04445334788
631	0.04444620389
632	0.04443131281
633	0.04442425827
634	0.04441776978
635	0.04441362506
636	0.04440620949
637	0.04440229555
638	0.04439175521
639	0.04438596885
640	0.04437848829
641	0.04437387065
642	0.04436720586
643	0.04435883869
644	0.04434845695
645	0.04434096828
646	0.04433698271
647	0.04433128319
648	0.0443202553
649	0.04431494686
650	0.04431149795
651	0.04430275697
652	0.04429819788
653	0.04429036046
654	0.04428076645
655	0.04427493504
656	0.04426275683
657	0.044256478
658	0.04425108142
659	0.04424527398
660	0.04423758592
661	0.04423301549
662	0.04422950945
663	0.04422091944
664	0.0442150467
665	0.04421103465
666	0.04420095119
667	0.04419276355
668	0.04418940845
669	0.04417785589
670	0.04416986608
671	0.04416140428
672	0.04415648783
673	0.04414071051
674	0.04413131442
675	0.04411705705
676	0.04411194552
677	0.04410840494
678	0.04410058603
679	0.04408869252
680	0.04408307943
681	0.0440786229
682	0.0440684709
683	0.04406165286
684	0.04405666012
685	0.04404988636
686	0.04404415141
687	0.04403664686
688	0.04402899135
689	0.04401942553
690	0.04401066618
691	0.04400475399
692	0.0439990079
693	0.04399406923
694	0.0439910226
695	0.04398720898
696	0.04398330011
697	0.04397810325
698	0.04397320213
699	0.04395919491
700	0.04395374564
701	0.0439449649
702	0.04393997268
703	0.04393383295
704	0.04392398969
705	0.04391357558
706	0.04390825161
707	0.04390456753
708	0.04390030906
709	0.04389543174
710	0.04388427614
711	0.0438774407
712	0.04387108055
713	0.04386313028
714	0.04386006453
715	0.04385139404
716	0.04383715206
717	0.0438274774
718	0.04382403663
719	0.04381660667
720	0.04380713332
721	0.04380042032
722	0.04379698259
723	0.04379178623
724	0.04378062521
725	0.04377423785
726	0.04376351308
727	0.04375381587
728	0.04374243609
729	0.04373148834
730	0.04372485511
731	0.04372098433
732	0.04371545575
733	0.043705577
734	0.04369976791
735	0.04369412504
736	0.04368957839
737	0.04368346491
738	0.04367556226
739	0.04366818494
740	0.04366169503
741	0.04365889411
742	0.04365096903
743	0.04364604511
744	0.04364027869
745	0.04363510202
746	0.0436298313
747	0.04362524684
748	0.0436179874
749	0.0436096906
750	0.04360539085
751	0.0435952754
752	0.04358828441
753	0.04358166679
754	0.04357647619
755	0.04357113673
756	0.04356574326
757	0.04355735123
758	0.04355108682
759	0.04354462113
760	0.04353487524
761	0.04353162711
762	0.04352866993
763	0.04352590059
764	0.04351876499
765	0.04351212566
766	0.04350718628
767	0.04349685977
768	0.04348804699
769	0.04347859719
770	0.04346965963
771	0.043464945
772	0.04346107919
773	0.04345587208
774	0.04344801363
775	0.04343960423
776	0.04343653547
777	0.04343350576
778	0.04342630398
779	0.04342270234
780	0.0434155489
781	0.043408886
782	0.04340315563
783	0.04339815082
784	0.04339397049
785	0.04338865365
786	0.0433812483
787	0.04337664237
788	0.04337216807
789	0.04336511449
790	0.04335897173
791	0.04335079027
792	0.04334510949
793	0.04333816985
794	0.04333478953
795	0.04333101838
796	0.04332640924
797	0.04331704802
798	0.04331038154
799	0.04330572472
800	0.04328948327
801	0.04328501016
802	0.04327954969
803	0.04327371361
804	0.0432692787
805	0.04326299036
806	0.04325545191
807	0.04324621076
808	0.04323635856
809	0.04322921865
810	0.0432242541
811	0.04321915595
812	0.04321312736
813	0.04320916989
814	0.04320450153
815	0.04319990427
816	0.04319584388
817	0.04319207505
818	0.04318378298
819	0.04317816262
820	0.04317454419
821	0.04317084438
822	0.04316264152
823	0.04315334324
824	0.04314848327
825	0.04314569175
826	0.04314069833
827	0.04313676728
828	0.04313143294
829	0.04312214317
830	0.04311929702
831	0.04311253742
832	0.0431077699
833	0.04310351407
834	0.04309924167
835	0.04309299748
836	0.0430871437
837	0.0430778969
838	0.04306962205
839	0.04306247977
840	0.04305799587
841	0.0430527989
842	0.04304537073
843	0.04304106488
844	0.04303701833
845	0.04302771901
846	0.04301968009
847	0.04301614643
848	0.04301002046
849	0.04300642542
850	0.04300217703
851	0.04299967514
852	0.04299200741
853	0.04298697048
854	0.0429836417
855	0.04297935066
856	0.04297427199
857	0.04297179685
858	0.04296864668
859	0.04296557444
860	0.04295629034
861	0.04294690482
862	0.04293982216
863	0.04293609873
864	0.04293167422
865	0.04292663646
866	0.04292228318
867	0.04291874784
868	0.04291269786
869	0.04290402922
870	0.0429010187
871	0.04289489778
872	0.04288950644
873	0.04288700713
874	0.04288184839
875	0.04287319169
876	0.04286184878
877	0.04285958464
878	0.04284919788
879	0.04283843385
880	0.0428314814
881	0.04282610193
882	0.04282122267
883	0.04281807432
884	0.0428101795
885	0.04280571601
886	0.04280194739
887	0.04279742254
888	0.04279211269
889	0.04278801123
890	0.04278098238
891	0.04277328203
892	0.04276843692
893	0.04276537487
894	0.04276088828
895	0.04275493594
896	0.04274906743
897	0.04274342004
898	0.04273859155
899	0.04273592514
900	0.04272544049
901	0.04272167886
902	0.04271563635
903	0.04270934244
904	0.04270403608
905	0.04269723288
906	0.0426919365
907	0.04268381966
908	0.04268008975
909	0.04267715031
910	0.04267241732
911	0.04266583332
912	0.04265901051
913	0.04265076802
914	0.04264434483
915	0.04263688554
916	0.04263315754
917	0.04262871377
918	0.04262406473
919	0.04261878727
920	0.04261519168
921	0.04260866047
922	0.04260596367
923	0.04259998662
924	0.04259342083
925	0.04258979325
926	0.04258495999
927	0.04257714087
928	0.04256934207
929	0.04256221063
930	0.04255531473
931	0.04254913819
932	0.04254587131
933	0.0425423265
934	0.04253548086
935	0.04253236334
936	0.04252367428
937	0.04251768962
938	0.0425147825
939	0.04251193097
940	0.0425064936
941	0.04250253634
942	0.04249567053
943	0.04249282268
944	0.04248881351
945	0.04248489871
946	0.04248090425
947	0.0424739499
948	0.04246591185
949	0.04246201176
950	0.04245453312
951	0.04244859056
952	0.04244353443
953	0.04243480578
954	0.0424308159
955	0.04242459813
956	0.04241702287
957	0.04241435849
958	0.04241192248
959	0.04240424053
960	0.04239891985
961	0.04239457669
962	0.04238885791
963	0.04238311568
964	0.04237983554
965	0.04237476511
966	0.04236186355
967	0.04235471462
968	0.04235255621
969	0.04234879285
970	0.04234446222
971	0.04233820357
972	0.04233162952
973	0.04232662665
974	0.04232548892
975	0.04232003486
976	0.04231470285
977	0.04230892961
978	0.04230454433
979	0.04229532664
980	0.04228924301
981	0.04228580277
982	0.04228141983
983	0.04227696577
984	0.04227350285
985	0.04227023765
986	0.04226715664
987	0.04226276744
988	0.04225832079
989	0.04225255214
990	0.04224899538
991	0.04224595213
992	0.04224241546
993	0.04223879048
994	0.04223314288
995	0.04222836561
996	0.04222592242
997	0.04221824723
998	0.0422144396
999	0.04221119935
